Month,NDVI,EVI,LST,LST_Night,Rainfall,Soil_Moisture,SPI,PET,SPEI,NDVI_min,NDVI_max,VCI,LST_min,LST_max,TCI,SM_min,SM_max,SMCI,VHI,SIWSI
01-08-2013,5244.727352,3724.86703,30.54549038,21.87629881,9.074648805,0.456260547,-0.152461076,134.1188578,0.69036999,2189.327314,7055.989973,62.78224427,27.38586006,49.25640906,85.5530361,0.202507545,0.458645925,99.06871524,74.16764019,0.448740514
01-09-2013,7016.923524,4460.694313,30.38781861,22.29409778,5.411950479,0.419862303,-0.965889765,129.9739197,0.694818414,2189.327314,7055.989973,99.19726409,27.38586006,49.25640906,86.27396802,0.202507545,0.458645925,84.8583324,92.73561606,0.700487954
01-10-2013,6836.598925,4020.987086,30.75008288,21.23685856,3.981738592,0.415534998,1.72577437,139.8020642,0.585688568,2189.327314,7055.989973,95.49196106,27.38586006,49.25640906,84.61756573,0.202507545,0.458645925,83.16889203,90.0547634,0.691044094
01-11-2013,5971.920809,3343.202375,30.23862733,17.64372063,0.100101573,0.273115405,-1.141029478,153.3212978,0.391952467,2189.327314,7055.989973,77.72458788,27.38586006,49.25640906,86.95612409,0.202507545,0.458645925,27.56629421,82.34035599,0.604020688
01-12-2013,5263.469689,2834.76867,28.90746077,14.74620154,0.055163217,0.222682605,-1.113704052,154.3407586,0.378952038,2189.327314,7055.989973,63.16736109,27.38586006,49.25640906,93.04269542,0.202507545,0.458645925,7.876624971,78.10502825,0.526301478
01-01-2014,4901.541816,2648.330138,28.62724445,16.65216362,0.252763611,0.210926168,-0.432921194,144.8396761,0.492288175,2189.327314,7055.989973,55.73048086,27.38586006,49.25640906,94.323945,0.202507545,0.458645925,3.286748073,75.02721293,0.490066771
01-02-2014,4336.107003,2346.821028,32.07605218,16.57697356,0.552201187,0.220608756,1.856613396,171.6519736,0.15228589,2189.327314,7055.989973,44.11194774,27.38586006,49.25640906,78.55475818,0.202507545,0.458645925,7.06696561,61.33335296,0.431844042
01-03-2014,4006.018794,2082.141139,38.93055258,22.0385314,1.10517324,0.301982085,1.397322305,205.3947198,-0.456665841,2189.327314,7055.989973,37.32930773,27.38586006,49.25640906,47.21352206,0.202507545,0.458645925,38.83624951,42.27141489,0.402643523
01-04-2014,3354.148557,1841.25988,45.16051867,24.92702546,0.338596275,0.208500037,-0.012039271,244.5958917,-1.798954536,2189.327314,7055.989973,23.93470279,27.38586006,48.94158756,17.54090131,0.202507545,0.458645925,2.339552553,20.73780205,0.339432975
01-05-2014,3012.887901,1711.735862,45.60748026,26.200056,0.280952442,0.205913277,-0.456732855,244.8663225,-1.816713642,2189.327314,7055.989973,16.92249177,27.38586006,48.94158756,15.46738472,0.202507545,0.458645925,1.329645231,16.19493824,0.308838863
01-06-2014,3135.982046,1762.363462,41.5644241,26.53680564,2.232741257,0.238583369,-2.129006481,208.0364052,-0.491521387,2310.333861,7055.989973,17.39797755,27.38586006,48.94158756,34.2236812,0.202507545,0.458645925,14.08450533,25.81082938,0.324370891
01-07-2014,3647.116139,2283.19995,38.67724459,19.29919247,11.27815049,0.383559996,-0.061189586,213.1728637,-0.40308465,2310.333861,7055.989973,28.16854501,27.38586006,48.94158756,47.61770608,0.202507545,0.458645925,70.68540469,37.89312555,0.317085753
01-08-2014,5674.355891,3961.733954,34.13199656,21.91805819,7.098586652,0.430171453,-0.961465981,165.7566439,0.32397903,2310.333861,7055.989973,70.88634218,27.38586006,48.94158756,68.70374011,0.202507545,0.458645925,88.8831683,69.79504115,0.537277926
01-09-2014,7007.466566,4587.346872,31.86535466,22.78548326,6.066468867,0.410419544,-0.6267701,140.7347823,0.597386209,2310.333861,7055.989973,98.97751954,27.38586006,48.94158756,79.21900525,0.202507545,0.458645925,81.17174748,89.09826239,0.706652796
01-10-2014,6464.658496,3844.005616,32.67816511,20.61600997,0.675506217,0.286815421,-0.865686916,159.770323,0.318344737,2310.333861,7055.989973,87.53952114,27.38586006,48.94158756,75.44826518,0.202507545,0.458645925,32.91497183,81.49389316,0.653779819
01-11-2014,5630.968532,3141.329229,32.01208913,17.06211429,0.400112315,0.261358604,0.27184246,169.4266426,0.182600429,2310.333861,7055.989973,69.972088,27.38586006,48.94158756,78.53828374,0.202507545,0.458645925,22.97627527,74.25518587,0.568881221
01-12-2014,5013.586326,2666.352945,28.643346,13.12981458,0.121589485,0.220190348,0.094100383,157.708836,0.337680729,2310.333861,7055.989973,56.96267074,27.38586006,48.94158756,94.16634888,0.202507545,0.458645925,6.903613025,75.56450981,0.499192807
01-01-2015,4907.290357,2525.882651,28.39935699,13.74243526,0.496117921,0.255056767,1.34163532,154.0232514,0.388230673,2310.333861,7055.989973,54.7228125,27.38586006,48.94158756,95.29824761,0.202507545,0.458645925,20.51595005,75.01053005,0.493027288
01-02-2015,4216.778102,2223.058588,34.13477443,17.74604652,0.3502602,0.209474415,0.480803801,183.2718765,-0.035588183,2310.333861,7055.989973,40.17240601,27.38586006,48.94158756,68.69085317,0.202507545,0.458645925,2.719963275,54.43162959,0.423073506
01-03-2015,3951.826932,2076.436886,39.46514984,21.4483896,0.97567382,0.275755032,1.126748172,212.0005299,-0.617983367,2310.333861,7055.989973,34.58938095,27.38586006,48.94158756,43.96250473,0.202507545,0.458645925,28.59684159,39.27594284,0.396654063
01-04-2015,3456.816323,1836.835732,41.43106047,24.40537935,0.544886131,0.267070164,0.779289635,216.5990761,-0.749987369,2310.333861,7055.989973,24.15856596,27.38586006,47.99725237,31.8571002,0.202507545,0.458645925,25.20614791,28.00783308,0.348685002
01-05-2015,2992.202213,1581.960472,45.30271783,26.91858236,0.33188761,0.225754057,-0.220904747,239.2415043,-1.537587695,2414.821889,7055.989973,12.44040969,27.38586006,47.99725237,13.07303504,0.202507545,0.458645925,9.075762877,12.75672237,0.306926454
01-06-2015,3896.310543,2212.403703,41.14925217,25.57794726,9.41103352,0.356224942,1.319496934,208.9603788,-0.352362871,2414.821889,7055.989973,31.92059902,27.38586006,47.99725237,33.22434555,0.202507545,0.458645925,60.01341812,32.57247228,0.405255365
01-07-2015,4933.971511,3211.468517,35.80657625,22.99433154,4.836010168,0.369304436,-2.540891388,174.8634881,0.168055525,2414.821889,7055.989973,54.27835357,27.38586006,47.99725237,59.1453306,0.202507545,0.458645925,65.11983525,56.71184208,0.472947175
01-08-2015,6918.107495,4885.094,30.78451349,22.22655794,10.36356488,0.426780303,0.312884857,134.1477384,0.701953019,2414.821889,7055.989973,97.02914275,27.38586006,47.99725237,83.51080131,0.202507545,0.458645925,87.55921622,90.26997203,0.69116576
01-09-2015,6952.463812,4594.211395,31.81324159,22.00025947,6.424920975,0.408227001,-0.451523635,144.9485777,0.557729479,2414.821889,7055.989973,97.76939427,27.38586006,47.99725237,78.51973576,0.202507545,0.458645925,80.31574782,88.14456501,0.701529959
01-10-2015,6205.228375,3745.999525,33.45513725,21.85351004,0.477437127,0.269304488,-1.226202933,160.2415004,0.309659338,2414.821889,7055.989973,81.66923536,27.38586006,47.99725237,70.55377387,0.202507545,0.458645925,26.07845924,76.11150462,0.624138387
01-11-2015,5569.129139,3135.06546,32.3547536,19.01391087,0.300015957,0.213244687,-0.071794477,164.3859846,0.252008638,2414.821889,7055.989973,67.96365038,27.38586006,47.99725237,75.89248963,0.202507545,0.458645925,4.191930118,71.92807,0.555507069
01-12-2015,4723.495494,2613.373244,30.50785002,15.78485329,0.050700441,0.210412367,-1.226634175,162.6124037,0.272655838,2414.821889,7055.989973,49.74337415,27.38586006,47.99725237,84.85308558,0.202507545,0.458645925,3.086153022,67.29822986,0.467101222
01-01-2016,4213.065717,2334.790601,31.20906817,14.70685499,0.218950071,0.205596313,-0.76243769,171.3657011,0.151590501,2414.821889,7055.989973,38.74550103,27.38586006,47.99725237,81.45099538,0.202507545,0.458645925,1.205898243,60.09824821,0.414685149
01-02-2016,3565.350339,1957.674041,35.84930148,19.44817636,0.449283355,0.206075824,1.205778445,190.5017668,-0.162977084,2414.821889,7055.989973,24.78963118,27.38586006,47.99725237,58.93804122,0.202507545,0.458645925,1.393106004,41.8638362,0.352546578
01-03-2016,3135.204704,1654.895668,42.54054987,22.95117056,0.512444385,0.235783157,-0.097628339,231.5454651,-1.220828627,2414.821889,7055.989973,15.52158426,27.38586006,47.99725237,26.47420621,0.202507545,0.458645925,12.99126336,20.99789523,0.315127903
01-04-2016,2765.350746,1531.881722,48.24231605,26.72446331,0.202110477,0.206998411,-0.743060234,255.8880539,-2.664155322,2414.821889,7055.989973,7.552599918,27.38586006,48.24231605,0,0.202507545,0.458645925,1.753296721,3.776299959,0.280627101
01-05-2016,2516.428918,1380.31207,46.57914756,28.41736489,0.408787148,0.216708792,0.092143645,243.910796,-1.758939061,2414.821889,7055.989973,2.189255536,27.38586006,48.24231605,7.974358131,0.202507545,0.458645925,5.54436501,5.081806834,0.25586155
01-06-2016,2569.387133,1473.437819,42.48099875,27.12067682,7.170831754,0.309698475,0.538383118,213.3699081,-0.500753169,2414.821889,7055.989973,3.330309107,27.38586006,48.24231605,27.62366389,0.202507545,0.458645925,41.84883566,15.4769865,0.247269081
01-07-2016,3746.135545,2441.675848,32.92940039,19.2309551,14.02929128,0.457327246,0.694281999,168.090964,0.381699107,2414.821889,7055.989973,28.68488345,27.38586006,48.24231605,73.42050665,0.202507545,0.458645925,99.48516943,51.05269505,0.335125704
01-08-2016,6253.071344,4726.292631,30.74941745,22.68029664,6.325098506,0.43241727,-1.320254709,130.8755265,0.694924642,2414.821889,7055.989973,82.70007433,28.39935699,48.24231605,88.15670361,0.202507545,0.458645925,89.75996687,85.42838897,0.61393935
01-09-2016,6583.337075,4432.734018,28.90897765,21.81510701,8.018866058,0.438553578,0.25665486,118.9827407,0.812859313,2414.821889,7055.989973,89.81607885,28.39935699,48.24231605,97.43173052,0.202507545,0.458645925,92.15566701,93.62390469,0.624189104
01-10-2016,6650.968576,4130.227013,30.56187369,19.28018474,2.039103086,0.365772174,0.562718638,148.514589,0.471089126,2414.821889,7055.989973,91.27328747,28.39935699,48.24231605,89.10184366,0.202507545,0.458645925,63.74079078,90.18756557,0.672607145
01-11-2016,5777.744922,3290.474192,30.54906968,14.83987468,0.084336133,0.225136,-1.28129861,166.1166093,0.225128122,2414.821889,7055.989973,72.45854863,28.39935699,48.24231605,89.16637038,0.202507545,0.458645925,8.834464713,80.8124595,0.579087456
01-12-2016,5305.768783,2980.018691,28.93443446,13.7192806,0.095985995,0.207475166,-0.298718226,157.9623162,0.334124903,2414.821889,7055.989973,62.28920914,28.39935699,48.24231605,97.30343913,0.202507545,0.458645925,1.939428619,79.79632413,0.52893053
01-01-2017,4716.996962,2734.42516,29.21362445,14.9387302,0.21173335,0.205063828,-0.837226712,155.93382,0.361173728,2414.821889,7055.989973,49.60335482,28.39935699,48.24231605,95.89644139,0.202507545,0.458645925,0.998008488,72.74989811,0.470570225
01-02-2017,4059.349989,2283.15757,35.97451096,18.33165956,0.186713834,0.203624543,-1.103906939,195.4268545,-0.263398093,2414.821889,7055.989973,35.43349585,28.39935699,48.24231605,61.82447413,0.202507545,0.458645925,0.436091769,48.62898499,0.400585159
01-03-2017,3271.753347,1826.653242,41.84211312,21.89331746,0.258076665,0.216024524,-1.149940962,229.6005234,-1.160400681,2414.821889,7055.989973,18.46370229,28.39935699,48.24231605,32.25427674,0.203273551,0.458645925,4.993090124,25.35898951,0.324151977
01-04-2017,2764.545796,1586.379952,48.18973986,24.70779679,0.082498578,0.202114845,-1.781143388,251.0991427,-2.227574091,2414.821889,7055.989973,7.535256232,28.39935699,48.24231605,0.264961467,0.202114845,0.458645925,0,3.900108849,0.277683894
01-05-2017,2749.128324,1524.481452,46.71658923,27.42965419,0.421620853,0.208676583,0.140408789,249.4202019,-2.083022583,2414.821889,7055.989973,7.203066742,28.39935699,48.24231605,7.689008544,0.202114845,0.458645925,2.557872454,7.446037643,0.278837689
01-06-2017,3953.607688,2304.436235,40.75007012,26.07426105,7.35850412,0.368388281,0.609482286,203.0553878,-0.272579685,2414.821889,7055.989973,33.1551405,28.39935699,48.24231605,37.75770491,0.202114845,0.458645925,64.81609791,35.45642271,0.403475862
01-07-2017,4144.439408,3088.542014,34.52186519,23.65229148,7.560493822,0.425784871,-1.312815933,159.9925563,0.401497577,2414.821889,7055.989973,37.266858,28.39935699,48.24231605,69.14518555,0.202114845,0.458645925,87.19022512,53.20602177,0.375668737
01-08-2017,6328.547378,4713.058743,30.00003351,22.24549002,8.021490041,0.420771369,-0.566830253,126.5925382,0.74853061,2414.821889,7055.989973,84.3263036,28.39935699,48.24231605,91.93327713,0.202114845,0.458645925,85.23588,88.12979036,0.610290935
01-09-2017,7307.194418,4991.526217,31.28129115,21.38826624,7.306928798,0.425812533,-0.046766777,143.6765378,0.580065931,2414.821889,7307.194418,100,28.39935699,48.24231605,85.47628837,0.202114845,0.458645925,87.20100821,92.73814419,0.738168049
01-10-2017,6834.360098,4215.351731,31.43677149,20.75225688,2.278799344,0.393882957,0.737008606,148.5005271,0.473960977,2414.821889,7307.194418,90.33527564,28.39935699,48.24231605,84.69273413,0.202114845,0.458645925,74.75433859,87.51400488,0.689410822
01-11-2017,6074.73564,3542.888341,30.92770701,17.54661306,0.310497553,0.248329524,-0.032455821,159.1547218,0.321580694,2414.821889,7307.194418,74.80856639,28.39935699,48.24231605,87.25820071,0.202114845,0.458645925,18.01523584,81.03338355,0.6111338
01-12-2017,5244.019305,2897.621414,29.62718339,14.39298422,0.081416841,0.210453831,-0.555319812,160.8211843,0.296882758,2414.821889,7307.194418,57.82874053,28.39935699,48.24231605,93.81228179,0.202114845,0.458645925,3.250672872,75.82051116,0.521312542
01-01-2018,4494.035392,2516.124472,30.69988482,14.06340341,0.208899055,0.204532209,-0.867080398,169.6284884,0.17690884,2414.821889,7307.194418,42.49908384,28.39935699,48.24231605,88.40632681,0.202114845,0.458645925,0.942327917,65.45270532,0.445169524
01-02-2018,3757.001058,2076.050511,35.18386401,18.34415622,0.519393392,0.244044116,1.658263735,189.274405,-0.138920099,2414.821889,7307.194418,27.43411629,28.39935699,48.24231605,65.80899553,0.202114845,0.458645925,16.344714,46.62155591,0.376468986
01-03-2018,3030.081364,1615.635077,42.65132082,21.86714611,0.314652337,0.208472643,-0.867823986,231.7072073,-1.233977085,2414.821889,7307.194418,12.57589179,28.39935699,48.24231605,28.17621716,0.202114845,0.458645925,2.478373303,20.37605448,0.305480713
01-04-2018,2629.251143,1397.646636,46.01832448,25.20826306,0.391746663,0.214815722,0.217160744,247.2320144,-1.945748133,2414.821889,7307.194418,4.382929816,28.39935699,48.24231605,11.20796333,0.202114845,0.458645925,4.951009304,7.795446575,0.266054105
01-05-2018,2465.871689,1317.81816,45.68619805,27.48770076,0.607663922,0.205757278,0.750853048,240.1335348,-1.565384959,2414.821889,7307.194418,1.043456932,28.39935699,48.24231605,12.88173799,0.202114845,0.458645925,1.419879764,6.962597462,0.251142559
01-06-2018,3622.492899,2096.643101,39.61108976,24.85411574,8.237916073,0.357085246,0.927701281,198.9262529,-0.17491674,2414.821889,7307.194418,24.68477212,28.39935699,48.24231605,43.49767726,0.202114845,0.458645925,60.40999032,34.09122469,0.363013829
01-07-2018,2879.248285,2185.840299,30.70312368,22.72365309,12.12086705,0.449717765,0.182115548,130.1421698,0.753320299,2465.871689,7307.194418,8.538505255,28.39935699,48.24231605,88.39000433,0.202114845,0.457327246,97.01837333,48.46425479,0.239036051
01-08-2018,5068.981376,3667.287695,27.89645405,19.19146107,10.70738419,0.438249589,0.43044203,126.251518,0.774624776,2465.871689,7307.194418,53.76856353,27.89645405,48.24231605,100,0.202114845,0.457327246,92.52479231,76.88428177,0.436543926
01-09-2018,6805.487593,4362.47903,32.08705221,22.24968616,2.939728041,0.396522045,-2.591691288,145.97783,0.50937755,2465.871689,7307.194418,89.63698862,27.89645405,48.24231605,79.40319187,0.202114845,0.457327246,76.1746681,84.52009024,0.686215405
01-10-2018,5916.190117,3477.537168,33.95621049,20.48934844,0.438606215,0.257406673,-1.309395486,171.0038381,0.160171603,2465.871689,7307.194418,71.26809388,27.89645405,48.24231605,70.21627077,0.202114845,0.457327246,21.66502414,70.74218232,0.59508512
01-11-2018,5197.751,2958.873751,32.73943618,17.95524251,0.162749617,0.211191859,-0.707975592,171.7090524,0.14566082,2465.871689,7307.194418,56.42836604,27.89645405,48.24231605,76.19672182,0.202114845,0.457327246,3.55665106,66.31254393,0.518917769
01-12-2018,4853.963989,2586.63699,28.53994085,14.26740967,0.231959821,0.231225126,1.341650143,153.2913444,0.393916118,2465.871689,7307.194418,49.32726929,27.89645405,48.24231605,96.83725958,0.202114845,0.457327246,11.40629562,73.08226444,0.482262063
01-01-2019,4426.120471,2417.77269,29.42425961,13.83012158,0.348970622,0.225900295,0.365358017,161.1450127,0.296141693,2465.871689,7307.194418,40.48994235,27.89645405,48.24231605,92.49082903,0.202114845,0.457327246,9.319864525,66.49038569,0.439738328
01-02-2019,3719.614804,2031.967402,34.6784614,18.34987079,0.213398424,0.220193824,-0.793506124,185.3349312,-0.073658732,2465.871689,7307.194418,25.89670601,27.89645405,48.24231605,66.66640444,0.202114845,0.457327246,7.083895251,46.28155522,0.370099541
01-03-2019,2962.48974,1628.882846,42.82471405,23.06537641,0.274408128,0.209858871,-1.064324732,233.4641412,-1.301373025,2465.871689,7307.194418,10.25790013,27.89645405,48.24231605,26.62753735,0.202114845,0.457327246,3.034345783,18.44271874,0.297456045
01-04-2019,2646.742758,1461.497361,48.10449414,26.09805681,0.322639334,0.209474981,-0.085551377,254.1193769,-2.464224205,2465.871689,7307.194418,3.735984536,27.89645405,48.24231605,0.677395303,0.202114845,0.457327246,2.883925955,2.20668992,0.269408415
01-05-2019,2456.205101,1366.924294,49.1951006,28.38754885,0.149422322,0.20215337,-1.25155057,261.9420415,-7.505308051,2456.205101,7307.194418,0,27.89645405,49.1951006,0,0.202114845,0.457327246,0.015095303,0,0.252484438
01-06-2019,2290.114932,1316.711147,45.13556629,28.30075041,4.46898033,0.262899569,-0.660366114,231.5185064,-1.081875225,2290.114932,7307.194418,0,27.89645405,49.1951006,19.06005763,0.202114845,0.457327246,23.81730833,9.530028815,0.219978619
01-07-2019,4476.804878,2859.900004,37.59213441,24.90924224,8.643343931,0.42970259,-0.911503586,180.7984096,0.136572923,2290.114932,7307.194418,43.58491731,27.89645405,49.1951006,54.4774813,0.202114845,0.457327246,89.1758175,49.03119931,0.396433896
01-08-2019,4561.532945,3530.661525,28.09962694,21.045325,11.17743833,0.452096192,0.587188365,116.4799603,0.858159454,2290.114932,7307.194418,45.27370992,27.89645405,49.1951006,99.04607604,0.202114845,0.457327246,97.95031322,72.15989298,0.408930608
01-09-2019,6799.455282,4656.153931,29.22026318,22.55496271,12.41313087,0.458760637,1.819446329,116.7370009,0.865781577,2290.114932,7307.194418,89.87978688,27.89645405,49.1951006,93.78453868,0.202114845,0.458760637,100,91.83216278,0.655650784
01-10-2019,7235.542956,4838.573117,30.57561322,21.47984461,2.267906003,0.411256425,0.729353727,136.8072202,0.598688167,2290.114932,7307.194418,98.57184918,27.89645405,49.1951006,87.42098862,0.202114845,0.458760637,81.49036003,92.9964189,0.726871362
01-11-2019,6756.776249,3993.461243,29.6958457,19.22390656,0.355432348,0.340740706,0.126625411,141.5409559,0.529477981,2290.114932,7307.194418,89.02911205,27.89645405,49.1951006,91.55161504,0.202114845,0.458760637,54.01446886,90.29036355,0.682337506
01-12-2019,5939.921544,3322.592303,27.18515015,15.69548821,0.230408695,0.252864331,1.327170457,137.6659406,0.569070439,2290.114932,7307.194418,72.7476338,27.18515015,49.1951006,100,0.202114845,0.458760637,19.77413543,86.3738169,0.597532979
01-01-2020,5677.04727,2990.152845,27.34830654,15.75777628,0.28167157,0.311084865,-0.174271375,138.6661012,0.559187201,2290.114932,7307.194418,67.50804622,27.18515015,49.1951006,99.25871533,0.202114845,0.458760637,42.45930527,83.38338078,0.573541514
01-02-2020,4986.741629,2696.466099,32.17293123,17.55328382,0.267774827,0.240391784,-0.23526146,168.8345345,0.189225461,2290.114932,7307.194418,53.74893312,27.18515015,49.1951006,77.33851747,0.202114845,0.458760637,14.91430639,65.5437253,0.5016546
01-03-2020,4037.271178,2151.778619,37.56214763,21.86735576,0.978880105,0.241808162,1.133715604,194.8258565,-0.235741133,2290.114932,7307.194418,34.82416914,27.18515015,49.1951006,52.85315384,0.202114845,0.458760637,15.4661866,43.83866149,0.404220728
01-04-2020,3378.287488,1821.604293,45.07498721,25.53751621,0.331055431,0.210221089,-0.046480043,242.9518288,-1.713686816,2290.114932,7307.194418,21.68936249,27.18515015,49.1951006,18.71932154,0.202114845,0.458760637,3.158533946,20.20434202,0.341140563
01-05-2020,3086.213252,1750.578338,45.80887307,27.4468136,0.512956241,0.210482906,0.458422491,241.3916096,-1.628325358,2290.114932,7307.194418,15.86776375,27.18515015,49.1951006,15.38498479,0.202114845,0.458760637,3.260548827,15.62637427,0.322586045
01-06-2020,4445.781657,2542.305815,40.63046217,25.20511736,8.313541926,0.385884225,0.954010952,206.1665053,-0.316706214,2290.114932,7307.194418,42.96656514,27.18515015,49.1951006,38.91257481,0.202114845,0.458760637,71.60428343,40.93956997,0.46889445
01-07-2020,5838.024833,4197.820843,32.23075603,23.39037616,9.174750815,0.448594114,-0.727107431,140.3593266,0.631999884,2290.114932,7307.194418,70.71663725,27.18515015,49.1951006,77.07579629,0.202114845,0.458760637,96.03869499,73.89621677,0.563095213
01-08-2020,6413.807003,4923.619972,28.52535675,22.96121325,14.13956583,0.45522489,1.487142992,106.3067157,0.955737929,2290.114932,7307.194418,82.19307831,27.18515015,49.1951006,93.91090589,0.202114845,0.458760637,98.62232427,88.0519921,0.61417614
01-09-2020,7336.885951,5123.217809,30.06745693,22.64748236,6.419315471,0.440596684,-0.45421248,124.4932307,0.752862891,2290.114932,7336.885951,100,27.18515015,49.1951006,86.90452855,0.202114845,0.458760637,92.92255977,93.45226428,0.7382557
01-10-2020,6829.667489,4165.575997,31.00933674,20.05993725,2.887465729,0.39833592,1.131905321,148.4125624,0.48180735,2290.114932,7336.885951,89.94964384,27.18515015,49.1951006,82.6251922,0.202114845,0.458760637,76.4559876,86.28741802,0.690429679
01-11-2020,6061.760056,3370.590325,30.39168658,18.04452617,0.153809072,0.248203985,-0.761261777,152.8130244,0.398758076,2290.114932,7336.885951,74.73382703,27.18515015,49.1951006,85.43142371,0.202114845,0.458760637,17.95826844,80.08262537,0.610907462
01-12-2020,5613.838977,3036.700307,29.21785768,15.2251679,0.068828213,0.215534571,-0.80414545,154.9474571,0.371645296,2290.114932,7336.885951,65.85842774,27.18515015,49.1951006,90.76459746,0.202114845,0.458760637,5.228890044,78.3115126,0.563018102
01-01-2021,4924.599037,2810.507953,29.9689189,16.81962806,0.25216858,0.211509878,-0.438451071,154.6067188,0.378104798,2290.114932,7336.885951,52.20137975,27.18515015,49.1951006,87.35222622,0.202114845,0.458760637,3.660700451,69.77680299,0.493578984
01-02-2021,4062.297213,2219.55232,35.38304701,17.04514376,0.220803645,0.212318131,-0.712155137,195.0774045,-0.255731986,2290.114932,7336.885951,35.11517115,27.18515015,49.1951006,62.75367872,0.202114845,0.458760637,3.975629593,48.93442493,0.407121013
01-03-2021,3250.744124,1709.847228,41.13274933,21.92451269,0.442346531,0.209795298,-0.342349113,223.7603648,-0.961608105,2290.114932,7336.885951,19.03453096,27.18515015,49.1951006,36.63048353,0.202114845,0.458760637,2.992627712,27.83250724,0.327320343
01-04-2021,3049.760843,1648.453294,44.57867592,23.90465983,0.251621607,0.208348379,-0.446793653,240.8832236,-1.616624745,2290.114932,7336.885951,15.05211764,27.18515015,49.1951006,20.97426202,0.202114845,0.458760637,2.428847266,18.01318983,0.309904494
01-05-2021,3115.40925,1729.764475,44.12376205,26.10128052,0.857523753,0.220095354,1.402260924,232.4909759,-1.242847543,2290.114932,7336.885951,16.35291783,27.18515015,49.1951006,23.04111754,0.202114845,0.458760637,7.005963047,19.69701769,0.319098347
01-06-2021,4395.764412,2606.304755,38.55821968,24.58517904,8.203729863,0.364816405,0.915756577,191.0134227,-0.033679293,2290.114932,7336.885951,41.72270689,27.18515015,49.1951006,48.32760051,0.202114845,0.458760637,63.39537424,45.0251537,0.444429636
01-07-2021,4718.803328,3413.138539,37.07070752,23.49328801,9.67864352,0.428772202,-0.558863873,183.3713457,0.113327169,2290.114932,7336.885951,48.12360987,27.18515015,49.1951006,55.08596263,0.202114845,0.458760637,88.31524378,51.60478625,0.442193524
01-08-2021,6115.134578,4444.572286,29.21298993,22.93351845,6.826806211,0.418466373,-1.084322553,113.7893835,0.845092123,2290.114932,7336.885951,75.79142448,27.18515015,49.1951006,90.78671358,0.202114845,0.458760637,84.29965934,83.28906903,0.583977424
01-09-2021,6482.683649,4327.16188,29.22666936,23.94345011,11.20086934,0.454516595,1.430125819,105.5908961,0.939912488,2290.114932,7336.885951,83.07428059,27.18515015,49.1951006,90.72456248,0.202114845,0.458760637,98.3463426,86.89942153,0.626913438
01-10-2021,7008.478281,4282.031671,30.85874443,19.92663249,2.151515846,0.396995405,0.646031661,147.8095932,0.480313785,2290.114932,7336.885951,93.49271705,27.18515015,49.1951006,83.30939322,0.202114845,0.458760637,75.93366666,88.40105514,0.707032233
01-11-2021,6193.895947,3534.256145,29.70566774,19.49964547,0.341322557,0.278257945,0.078222089,140.2044094,0.54360486,2290.114932,7336.885951,77.35205343,27.18515015,49.1951006,88.54828142,0.202114845,0.458760637,29.66855589,82.95016742,0.625288594
01-12-2021,5570.802514,2952.550598,27.66721034,15.86722381,0.299424648,0.233289409,1.920199492,140.6748988,0.538152902,2290.114932,7336.885951,65.00567531,27.18515015,49.1951006,97.80980793,0.202114845,0.458760637,12.14692194,81.40774162,0.558226045
01-01-2022,5278.080668,2757.260702,26.88753951,14.92012721,0.489169699,0.276232032,1.300134276,138.5780538,0.562275125,2290.114932,7336.885951,59.20549445,26.88753951,49.1951006,100,0.202114845,0.458760637,28.87917504,79.60274722,0.533240211
01-02-2022,4577.749103,2503.905908,32.62184605,17.36434715,0.352315218,0.212838361,0.497132798,173.0038379,0.129113467,2290.114932,7336.885951,45.32866981,26.88753951,49.1951006,74.29433671,0.202114845,0.458760637,4.178333169,59.81150326,0.460896711
01-03-2022,3376.470729,1862.329048,41.74314364,22.59533177,0.259492458,0.203469438,-1.142367882,226.3094295,-1.048787144,2290.114932,7336.885951,21.5257596,26.88753951,49.1951006,33.40552082,0.202114845,0.458760637,0.527806663,27.46564021,0.338761727
01-04-2022,2984.741209,1696.313704,44.52620854,26.30102108,0.170861628,0.203610537,-0.957537881,235.125165,-1.3704628,2290.114932,7336.885951,13.76377636,26.88753951,49.1951006,20.92963926,0.20215337,0.458760637,0.567859096,17.34670781,0.302722215
01-05-2022,2748.017148,1506.47197,42.41896848,27.15672354,0.327781862,0.205103434,-0.238951698,212.6350932,-0.65063741,2290.114932,7336.885951,9.073172021,26.88753951,49.1951006,30.37594335,0.20215337,0.458760637,1.149641898,19.72455769,0.282201635
01-06-2022,2682.512138,1560.083598,41.97356293,27.89271346,7.018986165,0.32183127,0.479955086,204.8039813,-0.315295052,2290.114932,7336.885951,7.775213189,26.88753951,49.1951006,32.37260068,0.20215337,0.458760637,46.63854665,20.07390693,0.247356701
01-07-2022,3088.662202,2104.550571,30.39351513,22.92607529,18.31479645,0.458940072,1.697131461,125.7458537,0.841372532,2290.114932,7336.885951,15.82293444,26.88753951,49.1951006,84.28346513,0.20215337,0.458940072,100,50.05319979,0.234293414
01-08-2022,6562.482216,4470.05135,30.17226604,23.44855787,12.66828259,0.438781626,1.057349468,119.7239429,0.844354197,2290.114932,7336.885951,84.65546125,26.88753951,49.1951006,85.2752772,0.20215337,0.458940072,92.14973158,84.96536923,0.645065225
